Authoritariansm,SDO,CRT,Conspiracy,Paranoia,LOC_1,LOC2,LOC3,TIS,Alt,Uk$Agreeableness,Uk$Conscientiousness,Uk$Neuroticism,Uk$Openness,Uk$Extraversion,Uk$MIGRANT1,Uk$MIGRANT2,Uk$COVID_Infected_Self_Binary,Uk$COVID_Infected_Rel_Binary,Uk$VAX,Uk$Sex,Uk$Employ_Binary,Uk$Education_Binary,Uk$TRUST6,Uk$TRUST7
-0.756879127,-0.069102006,0.770175141,0.144258572,0.157231536,1.598139751,0.022304432,0.247997671,0.947918627,0.761492144,6,9,4,6,6,7,6,0,0,1,1,1,1,5,5
0.079528307,-1.254056556,0.185990842,-0.119766514,-0.89544184,-0.722395451,0.196222972,0.234941549,1.251475883,0.994954871,8,10,3,7,7,8,8,0,0,1,0,1,1,4,5
0.982100934,-0.754271313,0.185990842,-2.012459469,-1.59648584,-0.187702069,-1.073133102,1.167373796,1.446642009,2.393947182,9,10,4,5,5,10,10,0,0,1,0,1,1,4,5
-1.055270554,0.4887454,0.767748336,2.403152971,0.503934758,-1.842550452,-1.073133102,1.697356582,-1.157691378,0.600488924,5,10,10,10,10,10,4,0,0,1,1,1,1,5,5
-0.010752331,0.209060846,-0.699377973,0.503250967,-1.59648584,-0.648083131,-1.329437921,0.744805752,0.275391179,1.752679511,10,9,5,5,5,7,7,0,0,1,0,1,1,5,5
0.152175429,1.177919669,-0.699377973,-0.241041092,0.448910418,0.726638372,-0.370104551,-0.028724379,0.842928985,-0.470110876,5,7,7,6,6,5,5,0,0,1,0,1,1,2,2
1.47312617,-0.090288303,0.787061987,-1.018573629,-0.01088183,0.741784411,0.360181608,0.406839398,-0.307251811,-1.422947407,7,8,5,7,6,8,8,0,0,1,1,0,1,4,4
-0.476766307,0.941497588,-0.699377973,-1.376023392,0.186947782,-1.697561892,-1.72857015,1.156445202,-0.127534617,-0.968804507,4,10,3,3,7,4,4,0,0,1,0,0,1,4,2
-0.416910176,0.870061355,0.185990842,-0.112773919,-0.686349838,-0.160668942,-0.997597002,-0.305470448,1.15021451,0.403184767,8,8,3,7,5,7,2,0,0,0,0,1,1,4,4
-0.976742619,-1.489782819,0.787061987,2.215565782,-0.242616331,0.859204764,0.11123221,-1.322975098,-1.157691378,-1.384711933,9,4,3,7,4,5,2,0,0,0,1,0,1,2,3
1.176007838,1.600119674,1.453105919,-0.292420964,1.235678085,1.910466434,-0.056922041,-2.152866485,0.496649522,-1.292451219,3,9,10,6,2,7,2,0,0,1,1,1,1,4,4
-1.039044268,0.624924446,-0.699377973,0.865351442,0.448910418,0.547890063,-0.609713024,-0.81326487,0.298938061,1.454431859,7,8,5,7,7,10,10,0,0,1,1,1,1,5,5
-0.15153921,0.832559344,0.770175141,0.682298974,-1.27080286,1.864353745,-1.946374814,1.697356582,-0.580652891,0.611874621,6,10,2,10,10,9,8,1,0,1,0,1,1,2,2
-0.560817471,-0.860509526,-0.699377973,-0.028893126,-0.125490352,0.910742008,-0.821184132,1.156445202,0.298134554,1.597427448,8,10,4,6,10,4,3,0,0,0,0,1,1,2,1
-1.385768035,0.339786658,-0.699377973,-0.891353252,-1.021717295,0.638241067,-0.622730611,0.406839398,1.446642009,0.611874621,8,7,8,6,6,8,8,0,0,0,1,1,1,5,4
-1.39919707,1.118836995,-0.699377973,-0.688584695,-1.59648584,0.638241067,0.362780162,-0.360517575,-0.388198248,-0.460118733,8,9,3,5,6,3,1,0,0,1,1,1,1,5,4
0.93501748,-1.524675205,0.185990842,-0.678393164,-1.59648584,0.910742008,0.436302779,1.594100902,-0.580652891,-0.460118733,8,4,8,8,4,8,10,0,0,1,1,1,1,4,4
-0.045368947,0.871261718,-0.699377973,0.570448694,0.448910418,0.726638372,0.108723544,-0.415817041,-2.099417322,-1.480483465,8,9,6,7,7,8,6,0,0,0,1,1,1,1,1
-0.148690133,1.230440951,-0.699377973,0.2486169,0.16016546,1.431072382,0.193683626,0.284893212,0.231078348,-0.593304333,5,7,7,4,4,8,7,0,0,1,1,1,1,3,3
-0.3314292,1.212685396,0.188717035,1.152939524,-1.59648584,0.547890063,0.108723544,-1.143012193,-0.058282949,-0.460118733,7,6,7,5,6,10,10,0,0,1,1,1,1,4,4
0.128158673,-0.30157093,0.188717035,0.410114426,0.158807949,0.226695507,0.273223362,0.571062947,-0.320290571,1.917341275,7,7,10,5,3,6,6,0,0,0,0,0,1,4,4
0.709661385,0.128146071,-0.699377973,-1.829282906,-0.591558883,-0.286259012,-1.946374814,1.697356582,-0.375043447,-1.480483465,8,9,3,8,7,8,8,0,0,1,1,1,1,3,4
0.682005742,0.948903394,-0.699377973,-2.15262854,-1.027235513,-1.562555237,-1.72857015,1.697356582,-1.806564644,-1.302120084,9,10,3,5,7,9,9,0,0,1,1,1,1,5,4
-0.870950955,0.491695858,-0.699377973,0.059399313,1.235084672,-0.637721766,1.641152594,-0.527076121,0.154642045,0.129865647,5,4,4,8,6,8,7,0,0,1,1,1,1,2,2
1.21760679,0.281372048,0.770175141,-1.066293091,-0.353002605,-0.03605776,0.795692924,0.024856354,0.545999319,-1.192347022,8,2,4,6,3,7,5,0,0,1,1,1,1,4,4
-0.29280796,-0.629893592,-0.699377973,0.742414905,-0.06326506,-0.03605776,-0.90745399,0.871542498,1.556596839,-0.117204815,8,9,7,5,4,7,7,0,0,0,0,0,1,5,5
0.212166865,0.462635916,0.188717035,-0.027384928,0.998366967,-0.052985731,0.971352863,-0.631055683,1.829117875,0.310284344,8,6,6,6,4,7,8,0,0,1,1,1,1,4,4
-0.642046976,0.026027393,0.188717035,0.971348147,0.001962428,-0.062883163,-0.307954074,0.462112157,0.070041617,-0.215590297,4,10,3,10,10,7,8,0,0,1,0,1,1,3,2
0.521873679,0.398395507,-0.699377973,-0.261903243,-0.738494966,0.034307546,-0.049566038,0.393493162,-0.932211716,-1.480483465,8,8,3,6,4,5,5,0,0,1,0,1,1,2,3
-1.840899728,0.871261718,0.166942309,1.206966464,0.986133329,0.430279942,0.094905593,-0.182963184,-1.639034873,-1.46669516,7,9,10,8,7,1,1,0,0,1,1,1,1,4,4
0.359877468,0.871261718,-0.699377973,2.403152971,-1.365542399,-0.996840142,0.550409318,0.221898251,-1.425674903,-0.368871623,9,10,6,10,9,1,1,0,0,1,1,1,1,5,5
-1.326882347,0.147543405,-0.699377973,-2.271011865,-0.738494966,0.295609048,0.622950886,0.301839166,1.446642009,2.393947182,10,9,6,7,3,7,8,0,0,1,0,1,1,5,5
-1.032889342,0.551627971,-0.699377973,0.278891607,0.180450853,0.702506285,0.108723544,-0.360517575,0.868085312,-0.255522654,8,9,4,6,9,6,6,0,0,0,1,1,1,3,5
0.336349697,0.240369326,-0.699377973,-0.792048169,1.083974169,0.812799081,0.974127531,-0.743356816,0.136855087,-0.756636543,4,9,9,7,4,7,7,0,0,0,1,0,1,4,4
-1.588638768,0.148768809,-0.699377973,-0.262856686,0.480258748,1.155056532,-0.604993233,-0.700833624,2.593091744,1.123370064,8,10,8,4,3,6,1,0,0,1,1,1,1,5,5
-2.032164285,0.62146229,-0.699377973,-0.325083487,0.036146418,0.373542811,0.360181608,-0.471346198,1.685737526,0.039229449,6,10,8,6,4,4,3,0,0,0,0,1,1,5,5
-0.173704105,-0.039443985,0.787061987,0.809480096,-0.502373771,-0.062883163,0.795692924,0.571062947,-1.29256803,-0.39248828,6,6,6,3,2,8,7,0,0,1,1,0,1,4,4
-0.713786527,-0.00405597,0.185990842,-1.301039271,-0.012745881,-0.160668942,0.017350934,0.807198657,1.251475883,0.611874621,6,8,4,3,5,7,7,0,0,1,0,1,1,4,4
-0.010752331,0.066867869,0.787061987,-0.148538022,-0.382595795,-0.009277709,-0.459198749,0.352186211,0.449163448,-0.460118733,7,9,5,8,5,7,7,0,1,1,0,1,1,3,5
-0.684436934,1.354792018,1.453105919,0.957465459,-1.59648584,-0.009277709,0.108723544,-0.145775297,0.298307219,0.41387781,8,10,2,6,7,7,7,0,0,0,0,1,1,5,4
-0.109955543,0.772912782,0.787061987,0.180764753,-1.59648584,-0.009277709,0.792963132,-0.305470448,0.101410674,-0.917883139,6,6,4,4,4,6,6,0,0,0,0,0,1,4,4
-0.202619117,0.142641556,-0.699377973,0.710109336,-1.102860055,-0.133681046,-0.372475469,0.393493162,1.068439192,0.611874621,6,9,2,3,3,6,6,0,0,1,0,1,1,4,4
-0.330160711,0.332766392,0.185990842,0.092367571,0.027026604,-0.620013866,0.360181608,0.078319752,-0.401550701,-0.192101229,9,8,3,6,5,4,4,0,0,1,0,1,1,4,4
-0.642138018,0.139211248,-0.699377973,-0.522701083,-0.89544184,-0.106737958,0.198763235,0.011835631,0.842928985,-0.282344388,8,9,6,7,5,7,7,0,0,1,0,1,1,5,4
0.079400526,0.949158758,1.453105919,-0.44100679,-1.59648584,-0.03605776,-0.523245725,0.744805752,1.28519726,-0.312026654,8,8,2,6,4,8,8,0,0,1,1,1,1,5,5
-1.226620493,-0.588605492,0.787061987,-2.206937569,-1.59648584,-0.855073829,-1.426424428,0.531923942,1.166514527,0.668911318,10,10,2,8,5,10,9,0,0,1,1,1,1,4,5
0.805350779,1.124673957,-0.699377973,-1.555280659,-0.003301098,1.655996748,0.620268852,0.301839166,0.217242365,-1.480483465,6,9,7,5,4,6,5,0,0,1,1,1,1,4,4
-0.260088955,-1.682661427,0.185990842,0.530998306,0.571339603,-0.363650512,0.971352863,-0.865527775,0.393404633,-0.252909661,5,3,9,6,4,3,2,0,0,1,1,0,1,4,4
-0.780990524,0.995678558,1.453105919,-0.964199245,-0.258619385,-1.842550452,-0.676250901,1.002181974,0.167769519,0.573762412,5,10,8,9,5,8,5,0,0,1,0,1,1,5,5
-0.015763639,0.164092608,1.453105919,0.209457151,-0.09410047,-0.03605776,0.022304432,0.338969158,-1.05736396,0.144242511,6,8,6,6,6,6,6,0,1,1,1,1,1,2,2
-2.053724777,-0.20043887,-0.699377973,1.133644882,-1.102860055,0.471977421,-0.060632917,0.887518975,2.06796983,1.202597834,9,10,4,6,6,1,1,0,0,1,0,1,1,2,5
-1.272040928,-0.281901278,0.188717035,-0.996291967,-1.099569172,0.0076032,-1.250504009,0.744805752,0.933108133,-0.460118733,6,9,7,8,8,6,6,0,0,0,0,1,1,4,5
1.440181741,-0.053070839,1.453105919,0.001221837,0.254438117,-0.826196255,0.360181608,-0.254563319,-1.610058553,-0.839421506,3,6,5,7,6,7,6,0,0,1,1,1,1,4,4
0.65423286,0.494419658,0.770175141,-0.418615904,-0.409429508,-0.373750756,-1.159319359,1.323810926,0.047600848,-0.588067657,8,9,7,6,5,7,7,1,0,1,1,1,1,5,5
-0.236387496,0.673727911,0.787061987,-0.418615904,-0.004690541,0.087571097,0.108723544,-0.360517575,-1.610058553,0.611874621,8,7,6,8,9,5,4,0,0,1,0,1,1,4,4
-0.5584932,-0.221443635,0.188717035,-0.144503671,-0.266983227,-0.722395451,-0.049566038,0.338969158,1.251475883,0.210585457,8,8,4,5,6,4,4,0,0,1,0,1,1,4,4
0.850339542,-0.979521294,-0.699377973,0.251486668,-0.341793362,-0.160668942,1.070741597,0.144728084,1.251475883,2.393947182,9,10,4,6,4,10,10,0,0,1,1,1,1,5,5
-0.790573209,0.083963786,0.770175141,-0.261903243,0.406786075,-0.03605776,-0.052018846,0.024856354,-0.320290571,-0.568963678,6,8,4,6,5,6,4,0,1,0,1,1,1,3,4
-0.253386675,-0.31263416,1.453105919,-0.210188059,-1.59648584,-0.884092354,-0.909890972,1.594100902,1.251475883,1.071929091,10,10,2,8,7,1,1,0,0,1,0,1,1,4,4
0.487849652,-0.199429585,-0.699377973,0.377495444,0.061047365,0.613542069,0.622950886,0.127948373,-0.651510582,-0.666477049,7,8,8,6,5,7,8,0,0,1,0,1,1,4,4
0.359877468,0.871261718,-0.699377973,-0.418615904,0.613996955,0.726638372,0.108723544,-0.415817041,-0.216658976,-0.460118733,6,6,6,6,6,4,4,0,0,1,0,0,1,3,3
0.692722102,0.780040014,0.185990842,0.235499201,-0.195094623,-0.009277709,0.360181608,-0.523120861,1.251475883,-0.652187044,8,7,6,7,7,5,5,1,1,1,0,1,1,3,4
0.887998231,0.783909329,-0.699377973,1.444818603,-0.578757857,-0.648083131,-0.370104551,0.866913031,-1.842570935,-0.460118733,7,9,5,5,5,8,8,0,0,1,0,1,1,4,4
-0.185237672,0.830857174,0.787061987,-1.180297297,-0.5041793,-0.676244811,-0.217845614,1.073853047,1.356424272,-0.791578939,8,8,2,6,6,5,4,0,0,0,1,1,1,5,5
-1.807256302,0.99511234,1.453105919,1.35705546,0.546151971,-0.491089954,-0.052018846,-0.360517575,1.068439192,-1.096407639,5,8,4,3,3,3,4,0,0,0,1,1,1,5,5
2.233443516,-1.385892496,0.185990842,0.305306966,0.370799148,-0.187702069,-0.523245725,1.594100902,-1.610058553,0.001426104,6,6,3,10,7,10,10,0,0,1,1,1,1,4,4
-0.425923966,-0.119727259,-0.699377973,0.624395204,-0.72159371,-0.884092354,-0.538603487,0.871542498,1.446642009,0.611874621,9,9,8,9,9,8,8,0,0,1,1,1,1,4,5
0.359877468,-0.815524358,-0.699377973,-0.418615904,0.650168547,0.726638372,0.108723544,-0.579007656,0.217242365,-0.460118733,6,6,6,6,6,10,7,0,0,1,0,1,1,4,4
0.717617922,-1.254056556,1.453105919,-0.678428382,0.186947782,-0.855073829,-1.087107285,0.462112157,-0.507771277,-0.220855983,6,8,4,8,6,9,10,0,0,1,0,1,1,4,4
-0.410170103,-0.910525949,-0.699377973,0.959296488,-0.493759581,0.910742008,0.097409302,1.411193564,0.010953521,2.393947182,9,6,9,6,5,6,6,0,0,1,0,1,0,5,5
-0.190367214,0.624924446,0.185990842,0.075593033,1.236834966,0.017456242,0.795692924,-0.921782004,1.446642009,-1.480483465,6,6,6,6,4,6,6,0,0,1,1,1,1,4,4
-0.560906981,0.958496828,1.453105919,1.130613491,-0.5041793,0.588700963,-1.159319359,0.744805752,-1.040165994,-1.226216565,5,6,4,6,6,3,1,0,0,1,1,1,1,3,3
1.834043468,-0.281901278,0.185990842,-0.865640297,0.958272481,-0.637721766,0.024782472,-1.668055992,0.917473881,0.611874621,6,6,10,9,5,8,8,0,0,1,1,1,1,5,5
2.611225681,-2.16302068,1.453105919,1.670737327,-1.59648584,-1.659479536,1.088989423,0.688369751,-0.226904573,2.393947182,10,7,2,6,6,10,10,0,0,1,1,1,1,4,4
-0.242987818,-0.00541777,-0.699377973,-0.633714938,-0.126443014,-0.062883163,0.113741777,0.078319752,-1.610058553,-0.362898861,6,10,5,5,3,2,2,0,0,1,1,1,1,3,3
0.208781667,0.04164269,-0.699377973,0.072705782,-0.625384157,0.060963999,0.019827253,0.181387422,-0.124098924,1.290535337,8,9,7,6,8,8,8,0,0,0,0,1,1,4,4
-0.340312299,-1.855401623,0.787061987,0.962474337,-0.44789362,-0.76883147,1.250832221,-0.865527775,-0.107078902,-0.157814753,6,6,9,9,6,7,4,0,0,0,1,1,1,4,4
-0.010752331,-0.222390887,0.787061987,-1.529701833,-0.957839593,-0.106737958,-0.997597002,0.011835631,-0.539054658,0.611874621,6,9,4,4,4,7,8,0,0,0,1,1,1,4,4
-0.425923966,0.187052349,0.767748336,-0.699176524,-1.59648584,-0.826196255,-1.068077865,0.557125612,1.446642009,-0.014329396,6,10,2,8,6,8,7,0,1,0,0,1,1,4,4
-1.452525413,-0.592540305,1.453105919,1.545737293,-1.59648584,-0.779371318,-1.946374814,1.019346605,0.486800481,2.393947182,6,9,6,9,9,6,6,0,0,1,0,1,1,3,4
-0.295853118,-0.872047611,-0.699377973,2.403152971,0.670217874,-1.842550452,-1.946374814,1.697356582,-2.099417322,-1.88571364,3,10,2,6,3,4,3,0,0,1,1,1,1,1,1
-0.498022233,-0.178527307,-0.699377973,-0.534224078,-0.071448998,0.087571097,-0.13656775,-0.305470448,-0.428159224,0.98495526,7,10,6,6,4,6,4,0,0,1,0,1,1,5,4
-0.976898567,-0.731718509,-0.699377973,1.253690808,0.158807949,0.034307546,-0.374846023,-0.631055683,-0.442835233,-1.050537817,7,10,5,5,4,3,1,0,0,1,0,1,1,3,4
0.908609919,0.186143679,0.787061987,-0.916343227,0.189877957,0.702506285,0.527785615,0.024856354,0.393404633,-0.107977998,8,6,8,7,6,6,7,0,0,1,1,1,1,4,4
-0.5584932,0.261031439,-0.699377973,0.602396121,-0.128117624,-0.826196255,-0.049566038,-0.145775297,0.366688359,-0.460118733,5,10,2,7,7,8,6,0,0,0,0,1,1,4,4
-0.190367214,0.792253217,0.787061987,0.191659252,-0.670284114,1.080810119,-0.841672148,0.62907047,-1.17545948,-0.332213184,6,7,8,6,5,7,6,1,1,1,0,1,1,4,4
-0.613893313,0.689159236,-0.699377973,-0.19253608,-0.068871907,-1.842550452,-1.176252207,0.589157119,-0.23983129,0.448420345,10,3,8,5,3,10,5,0,0,1,1,0,1,5,5
-0.410257111,0.871261718,0.767748336,-0.063273354,-0.061626559,-0.009277709,0.108723544,-0.305470448,-0.580652891,-1.685016858,6,7,5,6,5,5,5,0,1,1,0,0,1,3,3
-0.45019505,0.502671081,0.787061987,-2.157919412,-0.164534333,-0.089753435,-0.75621292,1.697356582,1.166514527,-0.60084208,6,9,3,2,2,10,9,0,0,0,1,1,1,5,5
0.759314841,1.026712215,0.787061987,0.142672275,0.383284402,0.157331231,0.108723544,-0.360517575,0.308743817,-0.255522654,4,7,6,6,5,1,1,0,0,1,1,1,1,4,5
-1.036936419,0.40944466,-0.699377973,0.52039131,0.07804303,-0.855073829,0.971352863,-0.865527775,0.057181289,0.497076651,10,9,6,7,6,4,5,0,1,0,0,1,1,3,4
-0.370073069,1.132249106,1.453105919,0.2284842,0.00496015,0.613542069,-0.134141609,0.024856354,-0.737693104,-1.446876072,7,7,6,5,4,1,1,0,0,1,1,1,1,2,3
-0.410257111,0.712687372,0.166942309,-0.418615904,0.31823266,-0.009277709,0.108723544,-0.360517575,-0.580652891,-1.233249938,6,6,6,5,5,5,5,0,0,0,1,1,1,3,4
0.359877468,0.894737078,-0.699377973,-0.996688356,0.448910418,0.726638372,0.108723544,-0.415817041,0.827723787,-0.975589598,6,6,6,6,6,5,5,0,0,0,1,1,1,4,4
0.859387051,-0.406520052,0.787061987,-0.435380965,-0.232091679,-0.062883163,-0.523245725,0.571062947,0.298307219,-1.361599551,7,6,4,6,5,7,7,0,0,0,0,1,1,4,4
-0.40791072,0.972463032,0.188717035,1.035564528,1.451150081,-0.66584877,1.349989413,-1.380329875,1.446642009,1.114218502,7,5,6,7,5,8,7,0,0,1,1,1,1,5,5
1.519065474,-1.132113945,1.453105919,-1.138505367,0.083115455,-0.855073829,-1.429277345,0.807198657,0.545999319,1.034708612,4,9,2,6,6,6,6,0,1,1,0,1,1,4,4
1.058859629,-0.51156673,1.453105919,-2.399233368,-0.89544184,0.226695507,0.792963132,-0.851844159,-1.212107178,-1.237049808,4,6,9,5,2,5,2,0,0,1,1,0,1,4,4
-1.22221296,1.011183383,0.787061987,1.100796606,0.424341395,-1.842550452,-0.584906712,1.697356582,0.82324318,-1.145677812,6,6,2,6,5,5,6,0,0,1,1,1,1,5,5
-0.682882783,-2.16302068,-0.699377973,2.403152971,-1.59648584,-0.90842352,1.722771048,-2.478031196,-0.337649351,1.314012878,8,10,7,7,3,10,10,0,0,1,0,1,1,4,3
0.845662268,-0.526599864,1.453105919,-1.198038108,-0.266983227,-0.826196255,-0.202177438,0.393493162,-1.053005924,0.349812846,4,7,3,9,9,6,10,0,0,1,0,1,1,5,5
2.08648519,-1.858410576,0.770175141,-1.508612336,-0.19830275,0.702506285,0.019827253,-0.81326487,0.284998387,0.47981737,6,8,7,8,6,8,9,0,0,1,0,1,1,3,4
0.353848292,0.551627971,0.188717035,0.363360448,0.115736715,0.49739792,0.433679262,-0.305470448,-0.150564571,-0.995848848,7,5,6,6,5,4,3,0,0,0,0,1,1,4,3
0.079528307,-0.247039956,1.453105919,-0.231335673,-0.779898835,-0.676244811,-1.253175523,1.002181974,0.123933038,0.41387781,8,8,8,8,8,7,8,0,0,0,0,1,1,3,4
-0.651560839,0.806256921,1.453105919,0.484287073,2.513320245,1.182290902,-0.154776077,-1.086633496,-0.088103538,-1.488810367,5,7,10,3,4,4,5,0,0,1,1,1,1,2,2
-1.034218711,-1.01485665,-0.699377973,-0.181375095,0.922614483,-0.079839497,0.27065632,-0.921782004,0.366688359,0.839339245,8,6,8,7,6,4,4,0,0,1,0,0,1,5,5
-0.471879761,0.871261718,-0.699377973,-0.418615904,0.220462112,0.087571097,0.108723544,-0.360517575,0.366688359,-0.460118733,9,8,8,6,6,5,5,0,0,1,0,1,1,3,3
-0.056833811,0.657586068,-0.699377973,0.075593033,-1.59648584,1.313450113,-0.052018846,0.074533533,-0.401550701,0.826979042,6,6,5,6,5,7,7,0,0,1,1,1,1,4,5
-0.886266094,1.239821462,0.188717035,0.379460628,-1.59648584,-0.009277709,0.360181608,0.406839398,-0.580652891,0.736122368,7,7,8,4,4,4,5,0,0,1,1,1,1,3,4
-0.185237672,-0.342983512,0.188717035,-0.524034844,-0.674480646,-0.855073829,-0.841672148,0.807198657,1.446642009,1.752679511,8,10,4,8,8,7,8,0,0,1,1,1,1,5,5
-0.317055599,-0.794637692,-0.699377973,-0.079589846,0.196373138,1.245582936,-0.285265956,0.514155653,-1.610058553,0.200960048,6,6,6,5,4,9,10,0,0,0,0,1,1,3,3
0.265108196,-0.705422768,0.185990842,0.069518035,0.414290869,0.017456242,0.890763069,-0.360517575,-0.401550701,1.114218502,6,7,9,7,4,7,6,0,1,0,0,1,1,3,4
-1.504111308,-0.568821098,-0.699377973,2.403152971,2.513320245,-1.608495691,2.368151403,-2.001671566,2.91054778,2.393947182,6,10,2,6,6,10,10,0,0,1,1,1,1,5,5
-0.321292332,0.299428091,-0.699377973,-1.480629015,0.126102156,-0.826196255,-0.290038892,-0.305470448,0.393404633,0.390911007,6,8,6,9,6,8,8,0,0,1,1,1,1,4,4
-1.260982776,0.957364229,0.166942309,-0.043132076,0.254438117,-0.03605776,0.022304432,0.078319752,-0.737693104,-0.662588189,7,8,6,6,5,7,7,0,0,0,0,1,1,3,3
2.611225681,-1.205464204,0.188717035,0.64106235,-1.59648584,-0.187702069,-0.678618745,1.697356582,-0.580652891,0.349812846,9,9,3,8,6,10,10,0,0,1,0,1,1,4,4
-1.069338919,0.844697147,0.770175141,-0.91799214,0.228310703,0.183742378,0.893517803,0.024856354,1.736192182,0.78575751,7,6,8,9,8,6,6,0,0,1,0,1,1,5,5
-0.425923966,1.668483499,1.453105919,-0.351424272,-0.430440319,0.0076032,-0.925794074,0.887518975,-0.226904573,-1.049766194,6,8,4,4,4,5,3,0,0,1,1,1,1,4,4
0.745303545,-1.682661427,-0.699377973,0.367096922,0.095347643,0.087571097,0.971352863,-0.292119893,-0.438675013,-0.61364619,7,6,8,7,7,7,5,1,0,0,1,1,1,4,5
0.682005742,-0.121008379,-0.699377973,0.22898439,1.035469912,0.797993565,0.360181608,-1.56599111,-2.099417322,-2.980923046,8,9,8,7,5,1,1,0,0,1,1,0,1,4,4
-0.051666683,-0.672797831,-0.699377973,-0.505621356,0.613996955,0.613542069,0.019827253,-0.200035818,0.298307219,0.47981737,6,7,7,7,5,6,7,1,0,1,0,1,1,3,4
0.077258169,-2.16302068,-0.699377973,-0.113358387,-0.832437139,0.812799081,0.122568886,-0.523120861,-0.553377984,2.02677007,9,7,10,10,8,6,8,0,1,1,1,1,1,3,4
0.030625949,-0.402732853,0.188717035,1.196761034,0.091030504,0.04414308,0.795692924,-1.086633496,-0.456934374,0.544975296,6,8,4,8,6,4,3,0,0,0,0,0,1,4,5
-0.313480651,0.796238519,-0.699377973,-0.110827944,0.423873602,1.214219076,-0.439092061,-0.082477901,1.218147658,-0.308385085,8,8,7,8,6,6,5,0,0,0,1,1,1,3,5
0.221488848,-2.16302068,-0.699377973,-0.804233123,-1.102860055,2.33611271,1.943155483,-2.224740301,0.123933038,0.772253075,10,9,9,6,3,8,10,0,0,1,1,1,1,4,4
0.432757985,-1.233572069,0.787061987,0.212845636,-1.59648584,-0.106737958,-0.152355311,-0.305470448,-0.401550701,-1.480483465,4,4,6,7,6,5,10,0,0,1,0,1,1,5,5
0.465770918,-0.201495496,-0.699377973,0.834926902,0.998913026,-0.694071487,1.349989413,-0.974053629,-1.120064415,-0.950158553,6,9,7,6,4,2,2,0,1,0,1,1,1,4,4
-0.268871735,-0.731290507,-0.699377973,0.804113578,-0.591558883,-0.779371318,-0.821184132,0.887518975,0.366688359,0.611874621,9,10,7,7,7,8,2,0,0,1,0,1,1,4,4
0.470545385,0.871261718,-0.699377973,1.037041128,-0.305941607,0.789309953,-0.372475469,-0.082477901,-1.473184456,-0.177229727,8,9,7,8,7,9,7,0,0,0,0,1,1,3,3
0.359877468,0.871261718,0.188717035,0.275457544,0.370799148,0.726638372,0.108723544,-0.415817041,0.217242365,-1.608181194,5,4,4,3,3,1,1,0,0,1,1,0,1,3,3
-0.892169512,0.977258957,-0.699377973,-0.295655775,0.537749154,0.087571097,0.108723544,-0.360517575,0.044161407,-2.233397615,7,6,6,6,5,1,5,0,0,0,1,1,1,3,3
0.334618181,0.506818922,0.188717035,-1.360586418,-0.637072853,-0.079839497,-0.439092061,0.393493162,1.574490857,0.453676925,9,9,4,5,3,10,10,0,0,1,1,1,1,5,5
2.120190084,-1.606296959,1.453105919,-1.071132954,-0.957839593,-1.697561892,0.268090194,0.887518975,0.180119894,-0.041391723,8,10,7,9,5,9,9,0,0,0,1,1,1,4,5
0.29695115,0.331631929,0.767748336,0.491823596,0.155873792,-0.592032085,0.108723544,-0.360517575,-0.401550701,-0.460118733,4,9,4,6,5,7,5,0,1,1,1,1,1,4,4
-0.165043899,-0.383125117,0.787061987,0.677762272,-0.461715636,-0.03605776,0.024782472,0.024856354,1.068439192,-1.029654039,7,10,5,7,5,5,5,0,0,1,0,0,1,5,4
-0.190367214,0.678335881,0.188717035,0.007380736,0.777290989,-0.66584877,-0.22024837,-0.921782004,0.110236073,0.547976759,5,7,6,6,4,8,8,0,0,0,1,1,1,3,4
1.066776025,-0.797962431,-0.699377973,0.142672275,1.319816396,1.264536902,1.535477428,-1.048007933,-0.401550701,1.08822337,7,7,9,9,6,2,8,0,0,1,0,1,1,4,5
0.900700936,-0.080705538,1.453105919,-1.664432919,-0.161868951,-0.062883163,0.108723544,0.571062947,1.251475883,-0.460118733,7,6,8,7,6,7,9,0,0,1,1,1,1,4,5
0.336349697,-0.178885844,0.185990842,1.199288277,-0.146566829,-0.160668942,-0.049566038,0.234941549,0.298307219,-1.480483465,6,9,4,5,6,7,6,0,0,0,0,1,1,4,4
-0.370073069,-1.007663583,0.188717035,-1.309823005,-0.161373208,-0.990797998,0.108723544,1.411193564,-0.470249664,-1.676121929,9,9,3,6,5,3,5,0,0,0,0,0,1,4,4
-0.283992404,0.772912782,-0.699377973,-0.418615904,0.448910418,0.726638372,0.108723544,-0.415817041,-0.497140714,-0.40831987,8,6,6,6,4,2,2,0,0,1,0,1,1,4,4
0.261297839,0.871261718,-0.699377973,-0.418615904,0.448910418,0.726638372,0.108723544,-0.415817041,-1.610058553,-0.460118733,8,8,5,6,7,5,5,0,0,1,0,0,1,3,3
0.575105073,-0.478995489,1.453105919,-0.968562929,-0.545952449,-0.884092354,-0.689313132,1.411193564,1.251475883,-0.393795179,6,8,4,4,3,8,9,0,0,1,0,0,1,4,4
-0.235874268,1.244801823,0.767748336,0.022792371,-1.044996794,-0.062883163,1.349989413,0.744805752,0.594086928,0.662497409,6,10,3,4,7,7,6,1,0,1,1,1,1,4,4
