Authoritariansm,SDO,CRT,Conspiracy,Paranoia,LOC_1,LOC2,LOC3,TIS,Alt,Agreeableness,Conscientiousness,Neuroticism,Openness,Extraversion,Ireland$MigrantAttitudes1,Ireland$MigrantAttitudes2,Ireland$C19_Infected_Binary,Ireland$C19_SomeoneClose_Infected_Binary,Ireland$Vax_Self_Binary,Ireland$�..Sex,Ireland$Occupation_Binary,Ireland$Education_Binary,Trust_Scientist,Trust_Doctor
0.706198878,0.454736531,-0.643021258,2.301845529,0.505730516,-0.010392807,-0.260673992,0.025464235,0.038981707,2.05022748,6,7,7,2,7,10,10,0,0,0,0,1,1,5,5
-0.844025959,0.923245673,-0.643021258,0.572722428,0.471798199,0.400067797,0.272367907,-0.735159831,0.105493938,-1.411887308,8,10,6,7,7,3,3,0,0,1,0,1,1,3,4
0.419680246,0.578166012,-0.643021258,-0.900357697,1.313459553,0.983046853,0.391272419,0.619064086,-0.649543524,-0.096355499,6,6,6,6,6,8,7,0,0,1,1,1,0,4,3
0.216571128,1.117687209,-0.643021258,-0.622363387,0.024948072,0.181846499,1.54905673,-1.12220318,-0.586147837,-0.020036685,7,6,6,5,6,6,6,0,0,1,0,1,1,2,3
0.173431893,0.688200095,-0.643021258,-0.045154914,1.313459553,1.356238805,0.507221005,0.836317155,-0.009920013,-0.160630352,5,5,8,7,7,8,7,1,1,1,1,0,1,2,2
0.03323486,-0.359880272,-0.643021258,0.846806511,-0.081281595,-1.518511267,2.049635505,-0.061961857,1.251286735,0.656730715,9,8,6,7,5,6,7,0,0,1,1,1,1,4,4
-0.197623089,1.061840519,1.503089667,2.301845529,0.49176188,0.31931229,1.079117271,0.113032277,-2.021279556,-0.034847002,6,6,6,6,6,5,5,0,0,1,1,1,1,2,2
-0.448142501,1.130761352,-0.643021258,-1.227340221,-1.526192182,0.181846499,-0.018108097,0.113032277,-0.453992273,0.760625331,7,9,3,7,7,6,7,0,0,1,1,0,0,4,4
0.224611524,-0.530770818,-0.643021258,-0.279863777,0.245403624,0.31931229,-0.267073823,0.085085482,0.130104308,0.573847982,7,9,6,7,7,5,3,0,0,1,0,0,0,3,4
-0.399521818,1.137057362,-0.643021258,0.12960019,-0.142692081,-0.717600258,-1.567582422,-1.483922049,0.22058023,1.012944702,10,8,5,7,6,10,7,0,0,1,0,1,0,4,4
0.010854027,0.906353176,-0.643021258,0.167071099,0.26306857,-0.657808315,-1.567582422,-1.185174662,-0.474658338,-1.048142128,5,6,2,10,6,7,7,0,0,0,0,1,1,2,3
0.655814593,-0.607857354,-0.643021258,-1.074572446,0.196991477,-1.140387955,-0.073475686,0.619064086,-0.264174837,-1.097903993,6,7,5,6,6,5,7,0,0,1,1,0,1,4,4
0.398568595,-0.535331434,0.121682753,-0.771790243,-1.145389619,-1.721310144,-1.567582422,-1.443297139,0.213235815,0.579434477,7,10,3,8,6,5,1,0,0,0,1,1,1,4,5
-0.835863993,-1.508718173,0.121682753,0.580548941,0.610959804,0.520180633,-0.146486723,0.288735715,-0.230365886,0.364880729,8,6,7,6,6,9,10,0,0,1,0,1,0,4,5
-0.86289916,1.823483802,1.503089667,0.522914657,0.167792098,-0.047168988,0.794473098,1.321243004,0.105493938,0.190382692,5,9,9,9,8,10,9,0,0,1,0,1,1,4,4
-0.490608608,-2.033919582,1.503089667,-0.425676744,-0.998172386,0.205155706,-1.567582422,-0.000553023,0.538205096,0.981103143,8,10,2,8,7,10,10,0,1,1,1,1,0,3,5
1.337757882,0.592023467,0.868779879,1.258500501,1.232399484,0.770163799,0.983782319,0.113032277,-0.586147837,-0.508346999,6,6,6,5,6,6,5,0,0,1,1,1,1,3,3
-1.149983702,-1.777294449,0.868779879,0.031093956,-0.995599483,-0.617442914,-1.208536025,-0.821463065,1.121670423,0.172983372,7,8,4,9,8,10,10,0,0,1,1,1,1,5,5
0.652899107,1.743551691,0.444417946,-1.033966173,-0.317819443,-0.559682378,-0.524603399,-1.246757886,0.50576313,-0.160404581,5,10,4,10,3,5,1,0,0,0,1,1,1,4,4
0.318703465,0.23074428,-0.643021258,0.657480754,0.45993749,-0.294539906,-0.203240321,0.436573876,-0.543722619,-0.051814698,6,6,6,7,3,7,7,0,0,0,0,0,1,3,3
-1.190759292,-0.790600704,-0.643021258,-0.114433409,-0.925123539,0.643195366,-1.567582422,-1.691905973,0.297075171,-0.150835294,5,5,2,6,6,8,3,0,0,0,0,1,1,4,4
1.37359138,-0.728817686,-0.643021258,0.877446159,-0.129255079,0.045911898,-1.090680912,2.076381347,-1.28472091,-0.907850219,10,9,3,6,6,4,1,0,0,1,1,1,0,5,2
0.421903822,0.381532515,0.975433204,-0.374731912,0.453615098,0.664238512,-0.146486723,0.619064086,0.373385399,0.775963381,8,9,4,6,6,6,5,0,0,1,0,1,1,4,4
-0.994017276,1.686102747,1.503089667,-1.306617985,-0.21211151,-0.330913679,-0.260673992,-0.087295897,-0.403180727,-1.134981038,5,9,4,7,4,10,7,0,0,0,1,1,1,4,4
-1.161158814,-0.33946011,-0.643021258,-1.052904022,0.042829588,-0.330913679,0.422070583,-1.620902498,1.117240238,-0.610284836,7,8,4,2,3,6,8,0,0,0,1,1,1,3,5
-1.230897273,-1.017644792,0.868779879,-1.315555053,-0.158045243,0.281062786,1.527619161,-0.397867873,1.251286735,0.163245866,6,7,7,7,6,10,10,0,0,1,1,1,1,4,4
-1.175500688,-0.802503426,0.698896189,-1.137560225,0.301315237,-0.920636387,-0.536601338,-1.058407419,0.936419325,-0.282846729,8,10,3,6,4,8,8,0,0,0,1,1,1,4,5
0.204772501,0.809640538,-0.643021258,-0.167724143,0.024461079,0.123819731,-0.260673992,0.407621124,0.188222409,0.114865623,7,7,4,7,9,7,6,0,0,1,1,1,1,4,5
-0.512817502,0.072609696,1.503089667,-0.204235483,-1.318772218,-0.964684694,-1.208536025,-0.085086999,0.355724268,0.239116678,7,10,6,7,6,8,8,0,0,1,1,1,1,4,5
-1.22565749,-1.365758967,-0.643021258,-0.353442438,-0.995599483,0.181846499,-0.927983568,1.191646979,1.938586363,0.631648861,8,6,3,4,6,6,8,0,0,1,1,1,1,4,4
0.786903625,1.397366711,0.444417946,-0.804585933,-0.23393252,0.378885413,-0.260673992,0.027179146,-0.390961597,-0.567458174,8,6,8,8,5,6,6,0,1,0,0,1,1,4,4
-0.457923131,0.072767243,1.503089667,0.657452037,-0.428111618,-0.920636387,-0.260673992,-0.114791718,1.121670423,-1.997663262,7,7,3,4,9,8,7,0,0,1,1,1,1,5,5
-0.774821777,-0.373497818,0.698896189,-0.273344342,-0.150301149,0.624150242,0.682240045,-0.228229888,-0.523024991,1.793033649,6,4,8,7,5,6,6,0,0,1,0,1,1,4,4
-0.611649974,-1.777294449,0.444417946,-0.341447723,1.076827044,0.983046853,0.522240368,0.648784465,0.304434886,-0.405236967,5,10,6,9,8,8,10,0,0,1,0,1,1,5,5
-0.403524638,0.013278159,1.503089667,0.332684629,0.623234766,1.470297646,0.682240045,0.89759317,-0.453992273,-0.415087016,5,7,9,7,5,8,8,0,0,0,0,1,1,4,5
-1.12963441,-1.319195484,1.503089667,-0.59989672,-0.401904561,-0.103845274,-0.599901519,-0.14224064,0.904577062,-1.349677822,5,4,7,5,3,10,10,0,0,1,1,1,1,5,4
0.901335372,-0.916198768,-0.643021258,0.554349034,0.506947011,0.026509752,0.406697257,-1.028957162,0.000925453,-0.609064594,6,5,7,6,6,5,5,0,0,0,1,1,0,4,2
-0.02802984,0.411653054,-0.643021258,2.301845529,2.422098114,-0.717600258,0.422070583,-0.255532483,-1.351101796,-0.352752733,5,6,8,7,4,3,3,0,0,1,1,1,1,4,3
-0.393828355,-0.006659273,-0.643021258,0.582243411,0.562842691,1.050757974,-0.607005508,0.463830142,-0.009143217,0.090986805,5,5,9,6,8,9,10,0,0,1,0,1,0,5,5
-0.636016526,0.500323705,-0.643021258,-0.531525972,0.662402556,0.066196454,-0.260673992,-0.200899432,0.195545441,-0.81314541,5,4,2,4,8,8,7,0,0,1,0,1,1,2,3
1.392767889,0.031683401,-0.643021258,2.301845529,0.370002371,0.48085241,0.571422373,1.354057907,-0.116299135,1.238564838,9,9,9,10,7,7,6,0,0,0,0,1,0,4,4
0.974665303,0.773114193,0.252470802,-1.229812061,-0.171107475,-0.984478765,2.193400603,-0.200899432,-0.291312522,-0.876273288,6,5,9,6,4,6,4,0,0,0,1,1,0,1,3
-0.387968554,0.88304709,1.503089667,1.325915562,0.77072586,0.833389714,0.391272419,0.928422435,-1.36219508,-1.846018342,7,8,6,6,4,6,7,0,0,0,1,1,1,1,2
1.070421083,1.430281771,-0.643021258,-0.89891679,1.168068982,-0.21922753,0.507221005,1.026149073,-0.580064646,-1.986879752,6,6,6,6,6,5,2,0,0,1,1,1,0,4,4
-1.641953998,-0.15189978,-0.643021258,-0.948522524,-1.526192182,-1.721310144,-0.456252273,-1.028957162,-0.649543524,-0.706886317,9,10,5,10,2,8,8,0,0,1,1,1,1,4,4
0.127566882,1.339833487,-0.643021258,-0.390912787,0.49176188,-0.426400009,1.496338972,-0.228229888,-0.145110903,-1.098393266,6,6,7,6,6,8,7,0,0,0,0,1,1,1,3
-0.309581607,0.898174388,-0.643021258,-0.600174725,0.50927351,-1.096275418,-0.146486723,1.391747576,0.963569676,-1.412122967,5,5,3,3,9,4,6,0,0,0,0,1,1,2,3
0.321128169,0.79651035,-0.643021258,-1.465168838,0.49176188,-0.815707633,-0.260673992,-0.228229888,0.587309175,-1.22848612,7,6,4,7,6,5,5,0,0,1,0,1,1,5,4
0.541695594,1.061840519,-0.643021258,1.464036988,0.110263161,0.31931229,-1.090680912,0.25799343,0.22058023,1.012944702,8,8,7,7,6,7,7,0,0,0,0,0,0,4,3
-0.413353637,-1.628991987,0.868779879,0.447674371,-0.30051013,0.983046853,-1.144138831,-0.002263949,-1.762481228,0.621542775,6,7,6,6,7,7,6,0,0,1,0,0,1,4,4
-0.900961245,-2.033919582,0.975433204,0.152875977,0.118250697,0.440851216,-1.567582422,1.223804488,-0.2141803,-0.268770695,9,8,8,6,2,10,10,0,0,1,0,1,1,4,4
-0.706785048,0.474745822,1.503089667,-1.41940106,0.635548231,0.686252445,-0.203240321,-0.312261959,-1.288675007,-1.665720377,8,7,4,6,7,4,4,0,0,0,0,1,1,5,5
0.593116547,0.796007689,-0.643021258,-1.061377328,0.245403624,0.026509752,1.558282107,-0.595232519,-0.016027119,-0.748834227,5,6,6,7,5,7,6,0,0,1,0,1,1,3,4
-1.427925261,-0.31538087,0.975433204,-0.90155476,-0.135705657,-1.518511267,-1.567582422,0.407621124,1.806960792,-0.161948621,6,8,5,8,7,8,7,0,0,1,0,1,1,4,4
-0.537977555,1.388536871,-0.643021258,-1.246306691,1.816624673,1.514247487,1.518210655,0.494784519,-0.565402359,-1.510857214,8,6,10,10,3,6,4,0,0,1,0,0,1,3,3
-0.662556658,-1.843228451,0.121682753,0.214856785,-0.029591225,0.562545515,-1.208536025,-1.09468698,0.380697114,1.375335491,8,5,10,7,8,5,7,0,0,0,0,1,1,4,4
0.014048066,-0.03211593,-0.643021258,0.10905668,-0.075750358,-0.716730029,-0.395947164,-1.028957162,-0.384884426,-1.734092566,8,9,6,4,5,7,8,0,0,1,0,1,1,4,4
0.323782303,1.147650244,-0.643021258,-1.259801123,0.316030402,-0.519993926,-0.456252273,-0.452382048,0.22058023,-0.034847002,6,8,3,5,7,7,6,0,0,0,0,1,1,3,3
-1.055543674,-1.021762436,0.868779879,-0.935749916,-1.318772218,-1.307725326,0.649067274,-1.028957162,0.22058023,0.206456902,8,5,4,6,6,8,9,0,0,1,0,1,0,5,5
-0.378801292,-1.669714165,0.252470802,1.558155946,1.007915511,1.112916619,0.507221005,1.775829001,-1.28472091,-0.907850219,7,9,7,5,6,8,8,0,0,1,0,0,1,3,3
-0.822793579,-0.128189774,0.444417946,-0.944892893,-1.526192182,-1.096275418,-1.307037133,1.057534833,-0.427259336,-0.676087643,4,10,9,6,5,4,5,0,0,1,1,1,0,3,3
0.232252403,-0.15189978,-0.643021258,-0.459572514,1.082920572,1.224154917,0.74334302,1.288598573,0.11269009,-0.322057236,6,9,9,7,4,7,9,0,0,1,0,1,1,2,2
0.136808524,1.061840519,-0.643021258,-1.334707137,-0.925123539,-0.920636387,0.355583302,0.113032277,0.22058023,0.156573652,7,7,5,6,6,6,6,0,0,1,1,1,0,3,4
0.041148194,0.576912462,-0.643021258,-0.789843759,-0.578618219,-0.984478765,-0.318857974,-0.593028202,-0.141212041,0.993243887,6,8,4,3,7,7,10,0,0,1,0,1,1,5,5
0.555525933,1.589895366,-0.643021258,-0.891764381,0.300137761,-0.126432515,1.687299814,-0.793327961,1.285824616,-0.888437847,6,7,6,7,7,4,6,0,1,0,1,1,1,4,3
-0.135654629,-0.50692201,-0.643021258,-1.211311576,0.662402556,-0.675843776,-1.338454731,-0.620520731,1.875610008,-0.907850219,6,10,8,2,4,10,10,0,0,1,1,1,1,5,5
-1.098122619,1.280427401,-0.643021258,-0.40719114,1.816624673,-1.721310144,-1.090680912,-1.28241782,1.342515364,0.839571104,6,6,6,6,9,8,8,0,1,1,0,1,1,5,5
1.168262439,0.704792562,0.868779879,-1.261971466,0.840316375,0.260226294,0.355583302,0.436573876,0.665341036,0.344200031,6,7,6,5,5,7,5,0,0,0,0,1,0,4,5
1.389091324,-0.637644958,-0.643021258,-0.656912617,-0.925123539,0.462217492,-0.599901519,1.354057907,0.11269009,-0.127403626,10,10,3,10,10,9,10,0,0,0,0,1,1,4,3
1.266857179,0.113349708,-0.643021258,0.031093956,-0.294853585,-0.638011997,0.355583302,-0.970636179,0.769257238,0.533276596,6,8,4,6,5,5,5,0,0,1,0,0,1,4,5
0.136808524,1.061840519,-0.643021258,-0.097042857,0.49176188,0.026509752,0.619971911,0.803427621,1.251286735,-0.825206749,6,5,5,6,5,7,7,0,0,0,0,1,0,4,4
-0.998957519,0.276840297,1.503089667,-1.101467592,0.248529103,0.562545515,0.507221005,0.648784465,0.22058023,0.097608444,6,8,6,6,6,7,7,0,1,1,0,1,0,4,4
-0.822665593,0.464727542,-0.643021258,-0.221992282,-0.003829934,0.181846499,0.457249602,-0.452382048,-0.230365886,-0.489305447,6,8,7,7,6,7,10,0,0,1,1,0,1,5,4
-0.139882879,0.080191072,-0.643021258,0.948033615,0.53297531,0.624150242,0.472449103,-0.198704609,-0.649543524,0.022965114,6,9,4,7,6,4,4,0,0,0,1,1,1,2,4
-0.371408667,-2.033919582,0.444417946,0.066323251,-1.284239529,-0.837335839,-1.567582422,-0.282812288,-2.021279556,1.375335491,9,7,3,6,8,10,10,0,0,1,1,1,0,4,4
-1.688153651,0.948507051,-0.643021258,0.124887147,0.486208902,2.062100016,1.54905673,0.497129069,0.947652311,-1.846018342,8,3,8,8,8,8,8,0,0,0,0,0,1,4,5
0.017584639,0.809640538,-0.643021258,1.253131287,-0.158045243,0.31931229,0.571422373,0.085085482,-0.877477549,-0.508346999,6,8,5,4,7,9,8,0,0,0,1,1,1,2,3
-0.414566963,-0.899272294,-0.643021258,1.505947414,-0.08007211,0.181846499,0.507221005,-0.483542046,0.11269009,0.693508639,8,8,8,10,5,6,8,0,0,0,0,1,0,2,3
0.136808524,1.102562354,-0.643021258,-0.697935453,-0.38651825,-1.307725326,1.464407289,-0.425118446,0.213235815,-0.893638607,4,8,8,8,6,9,2,0,0,0,0,1,0,3,3
-1.046900581,-2.033919582,1.503089667,0.872317547,-0.655459987,0.420430535,-1.4480207,-1.4104585,-0.87034463,0.287609764,5,6,8,7,7,8,8,0,0,1,1,0,1,4,5
-1.006501036,0.27381232,-0.643021258,-0.914628471,0.222401713,-0.776522775,0.235820125,-0.622729852,0.271953797,-0.169595559,8,8,5,6,7,8,8,0,0,1,1,1,1,5,4
-1.184374644,0.84802105,0.121682753,-0.246014263,-1.087987664,-1.164880335,-1.307037133,0.71097426,-0.667292374,-0.288465643,7,10,3,4,10,5,3,0,0,1,1,1,1,3,3
1.01504684,0.017832687,-0.643021258,-0.953298518,-1.318772218,-0.638011997,-0.163610051,-0.620520731,-0.851848931,1.487152636,9,8,4,8,6,7,7,0,0,1,1,1,0,2,1
-0.097981662,-1.3546389,0.868779879,2.301845529,-0.481336331,-0.369923555,-0.260673992,1.223804488,-0.848592999,1.793033649,9,10,5,6,9,10,8,0,0,1,0,0,1,3,4
1.6786902,0.571846254,0.252470802,0.749716703,-0.171622216,-0.503274234,0.355583302,0.994901692,1.666449265,0.550685607,6,6,5,7,5,7,4,0,0,1,1,1,0,4,5
0.583271119,0.727158686,-0.643021258,-0.520385964,-0.081281595,-1.721310144,-1.031751819,0.113032277,0.22058023,2.05022748,10,7,4,8,5,8,10,0,0,1,0,1,1,4,4
-0.536732829,0.276812099,-0.643021258,0.641080978,0.988257476,0.459431008,0.983782319,0.555774783,-1.762481228,-0.147930093,6,8,8,6,2,3,1,0,0,0,1,0,1,3,4
-0.580519042,-1.609567436,0.868779879,-0.227552327,1.048793229,0.281062786,0.355583302,1.026149073,-0.042844055,-0.377469446,6,7,7,10,9,8,8,0,1,1,0,1,1,5,5
0.136808524,1.061840519,0.868779879,-0.551523611,0.49176188,0.31931229,1.079117271,0.113032277,0.22058023,-0.907850219,6,6,6,6,6,6,5,0,0,0,1,1,0,3,3
-0.803996985,-2.033919582,1.503089667,-0.551523611,-0.611805376,-0.067235866,-0.536601338,0.057211654,0.805907007,2.05022748,6,6,4,5,5,10,10,0,0,1,1,1,0,4,4
0.283672835,-1.053021073,0.868779879,-0.839666759,0.634293999,0.381640812,-0.395947164,0.773108468,0.732468011,0.163245866,9,8,9,9,5,7,7,0,0,1,1,1,1,5,5
-0.332124329,0.876545532,0.121682753,0.898130646,-0.293525443,-0.675843776,-0.456252273,-0.114791718,-0.537654344,0.106447813,7,7,6,6,7,1,1,0,0,1,1,1,1,5,5
-0.593670565,-0.369130327,-0.643021258,0.112751553,-1.526192182,0.664238512,-1.117134153,-0.793327961,-0.848592999,1.119843521,7,10,3,6,9,3,6,0,0,1,0,1,1,4,4
1.440037364,0.739657355,-0.643021258,0.144598576,0.050079756,0.278345534,-0.107298205,-0.230422082,-0.164306159,-0.037448806,8,8,4,6,5,6,7,0,0,0,0,1,1,2,4
-0.139031539,-0.790134572,-0.643021258,0.886099049,1.021714689,0.066196454,0.99656489,0.288735715,-2.021279556,-1.490316748,6,6,8,7,5,6,6,0,0,0,0,0,0,1,4
0.198861466,0.293890265,0.444417946,0.007031158,-1.284239529,-0.367327271,-0.456252273,-1.092294896,1.121670423,-0.784812219,8,4,5,2,5,4,3,0,0,1,1,1,1,4,5
-0.477066834,0.027305462,-0.643021258,-0.258257005,-0.175579124,0.046752364,-0.203240321,-0.395681192,1.2212501,-0.263872171,6,6,2,7,8,7,5,0,0,0,1,1,1,4,5
0.967889414,-1.401606647,-0.643021258,0.838956451,1.783779947,1.40372308,-1.4480207,1.387047675,-0.523024991,0.92255716,7,10,10,5,7,10,1,0,0,1,1,1,0,4,5
-1.369616755,-0.981860833,-0.643021258,-1.484538422,0.117573605,1.359323914,0.355583302,-0.282812288,0.195545441,0.097608444,9,6,5,7,5,9,9,0,0,1,0,1,0,4,5
-0.180376169,1.450417234,-0.643021258,-0.629836306,0.49176188,0.31931229,1.079117271,0.317288972,0.151868381,0.948014071,7,7,6,6,7,6,6,0,0,0,1,1,1,3,3
0.351543033,0.782359746,-0.643021258,-1.468954201,0.689974794,-0.330913679,1.170177279,-0.228229888,0.297075171,-1.288538307,5,5,6,6,5,4,4,0,0,0,0,1,0,3,3
-1.590162622,-0.934838864,-0.643021258,2.301845529,0.856079245,0.520180633,-0.951439037,0.407621124,-2.021279556,-1.326919109,8,8,5,6,7,7,7,0,0,0,1,1,1,3,3
-0.680785742,1.061840519,-0.643021258,-0.551523611,-1.526192182,-1.164880335,1.079117271,0.113032277,0.22058023,-0.907850219,5,6,6,6,7,5,6,0,0,1,0,0,1,3,3
-1.348218899,-0.861068769,1.503089667,-1.643889852,-1.526192182,-0.255592317,-0.456252273,-0.563391626,0.434449012,-0.328420998,8,9,5,7,6,10,10,0,0,1,1,1,1,4,5
0.780549088,1.267130505,0.868779879,-0.568030683,-0.566506122,-0.964684694,-0.444572854,-0.536512588,1.024698737,0.582454238,6,8,6,6,6,1,4,0,0,1,1,1,1,5,5
-0.286496961,0.224376983,0.121682753,1.184171315,-0.655459987,0.624150242,0.288170321,0.678617788,-0.606922778,-0.53733209,7,9,6,8,3,3,5,0,0,1,1,1,1,4,4
1.152578384,0.23074428,0.121682753,-0.06254601,-0.622583284,-0.540229971,-0.318857974,0.497129069,0.024663529,0.599365472,8,8,7,5,5,4,5,0,0,1,0,1,1,4,4
-1.914441109,-1.843228451,1.503089667,0.4775963,0.202343324,0.144288471,-0.203240321,0.497129069,-0.516962046,-0.17031703,7,8,4,8,5,10,10,1,0,1,1,1,1,4,4
-1.302957469,-2.033919582,0.444417946,1.371325821,0.592409637,-0.463038375,-1.567582422,1.63585032,-1.413760415,-1.029437858,6,9,4,6,9,7,7,0,0,0,0,1,1,3,3
0.171375324,0.020726098,-0.643021258,-0.551523611,-0.925123539,-0.255592317,-0.456252273,-0.910719594,0.11269009,1.33850233,8,8,4,4,5,8,8,0,0,0,0,0,1,3,3
0.474085055,-0.605550414,0.121682753,-0.298043839,0.2959282,-0.162908941,0.457249602,0.141054995,-0.676563499,1.004368552,8,6,9,8,6,1,5,0,0,0,1,1,0,2,4
0.468268875,-0.299916658,-0.643021258,1.481079525,1.090464885,-0.294539906,-0.927983568,0.619064086,-2.021279556,0.022965114,3,9,8,7,3,6,6,0,0,0,0,1,0,2,2
0.367544454,0.595791425,-0.643021258,2.301845529,-0.100770774,0.322044926,-0.185979592,-0.284496739,-0.682698667,0.447226063,7,6,2,7,9,7,3,0,1,0,0,0,1,5,4
0.585518112,1.091800426,0.868779879,0.281246373,0.076305813,-0.737764065,-0.395947164,0.25799343,-1.022266466,-0.517262811,8,10,5,6,6,5,3,0,0,1,1,1,1,3,4
-0.500459916,-0.072171664,0.444417946,0.179761079,-0.075750358,0.833389714,0.441996809,0.26027381,0.101812149,2.05022748,9,6,4,6,4,10,10,0,0,1,1,0,1,2,3
1.289271985,1.061840519,-0.643021258,2.301845529,0.49176188,0.31931229,1.079117271,0.317288972,-2.021279556,0.163245866,10,9,6,7,6,10,10,0,0,1,1,1,1,3,2
-1.44992884,-1.177958719,-0.643021258,1.290203901,1.685423057,-0.818516551,-0.260673992,0.345935654,-0.925385177,-0.852163847,7,10,10,8,2,10,10,0,0,1,0,1,1,3,4
0.848330206,1.461888846,0.444417946,-0.411751014,-1.526192182,0.581436806,0.839732382,-0.114791718,-0.161005066,-0.129749715,4,5,6,5,7,4,3,0,0,1,1,1,1,2,3
0.485583175,1.061840519,-0.643021258,0.808683499,1.11816711,1.607035883,-0.692376358,0.141054995,-1.505763775,-0.192210273,7,7,10,8,9,1,1,0,0,0,0,0,0,4,4
-1.166590248,0.349747023,-0.643021258,0.415139959,-0.126090226,0.340319294,-0.146486723,-0.002263949,-0.186174054,-0.636168858,9,9,3,4,9,7,8,0,0,1,0,1,1,3,4
0.077529401,0.984620167,-0.643021258,-0.242041719,0.138696757,-0.580039706,1.09133977,0.436573876,-0.050017196,0.13923945,6,6,5,4,5,9,7,0,0,1,0,1,1,2,2
-0.941680664,-0.708966948,1.503089667,-0.390807256,-0.880565798,-0.716730029,-1.208536025,-0.880401709,0.163299458,2.05022748,9,7,5,6,10,6,7,0,0,1,0,1,1,5,5
1.600728276,0.090459154,0.868779879,-0.992339936,-1.318772218,-0.030522803,0.634550025,0.229627766,-0.954610251,1.375335491,8,5,3,7,6,7,9,0,0,0,0,0,1,1,2
0.068270355,-0.097219656,-0.643021258,-1.468370017,-0.595079665,0.624150242,-0.456252273,-0.821463065,0.590969055,-0.790636848,6,7,5,6,7,7,7,0,1,1,0,0,1,4,4
1.55472561,-2.033919582,-0.643021258,-0.28551697,0.240041512,0.541781367,0.355583302,-0.765308469,0.380697114,0.022965114,6,8,5,9,3,5,7,0,0,0,0,1,1,3,4
0.23597206,0.571350127,-0.643021258,0.428361621,-1.526192182,-1.164880335,-1.338454731,0.26027381,-0.115558384,-0.276707196,9,10,2,6,10,4,5,1,0,1,0,1,1,5,1
-0.224693181,0.113349708,0.868779879,0.754725062,-1.284239529,0.983046853,0.983782319,0.085085482,0.580166589,-0.870461243,8,9,4,5,5,7,7,0,1,1,0,0,0,4,2
0.077529401,0.760063416,-0.643021258,0.855681736,-0.868724667,-0.426400009,1.597370773,-0.941744441,2.356205058,0.862810928,6,8,5,6,8,10,10,0,0,1,0,1,1,5,4
0.034747987,0.480803324,0.868779879,0.094902309,0.110263161,-0.294539906,-0.336644221,0.113032277,-0.746756758,0.501526659,7,9,5,8,7,2,2,0,0,1,1,1,1,4,4
-0.286496961,-0.070552755,0.121682753,-0.167724143,-0.523175855,-0.483133673,-1.006928546,-0.620520731,1.251286735,0.760625331,9,10,4,5,6,8,9,0,0,0,0,1,0,4,5
-0.762320624,1.02669369,-0.643021258,0.444764759,-0.379123302,-1.188610504,-0.203240321,1.026149073,-1.762481228,-0.942431946,6,10,5,9,9,4,5,0,0,0,1,0,1,4,3
-0.225667279,1.079848459,-0.643021258,-1.226070916,0.407084431,0.31931229,-0.927983568,-0.452382048,0.380697114,-0.907850219,6,8,7,7,10,7,7,0,0,0,0,0,1,3,4
-0.248220123,0.630256062,0.868779879,0.029300746,-0.498066845,-0.069847181,1.208385574,0.436573876,0.105493938,-1.642560871,7,4,8,10,3,7,3,0,0,1,1,1,1,4,4
1.159176657,-1.777294449,0.698896189,0.399305354,0.988257476,0.581436806,-0.034820661,1.157082371,0.144601788,-0.927810139,8,10,6,4,9,10,8,0,0,1,0,1,1,3,4
0.056576661,1.793815955,-0.643021258,-0.045042303,-0.605683082,-1.307725326,-1.567582422,-1.691905973,1.44070212,1.237094528,8,10,2,8,7,9,8,0,0,1,0,0,1,4,4
-1.369616755,-0.956462844,0.698896189,-0.270577413,-0.955167085,-0.294539906,0.522240368,0.465627773,0.11269009,0.137640458,7,5,5,8,5,7,8,0,0,1,1,1,1,4,4
0.823259835,-0.317257967,-0.643021258,1.512248136,0.084117831,0.459431008,-0.278215982,1.057534833,0.297075171,1.76792362,10,7,5,7,6,7,6,0,1,0,0,1,1,3,4
-0.340077185,0.276840297,-0.643021258,0.387635518,1.328786973,1.699939304,-0.163610051,1.223804488,1.251286735,0.163245866,6,7,6,6,6,6,6,0,0,1,1,1,1,4,4
-0.250498461,-0.363086358,0.698896189,-0.484735633,-0.467469536,-0.837335839,-1.307037133,-0.368437668,-0.384884426,-0.314131232,7,7,2,5,7,7,10,0,0,0,0,1,1,5,4
-0.113805325,0.183223246,0.121682753,0.338911448,-0.218792785,-0.199326502,0.355583302,-0.765308469,-1.5564141,-0.28600511,5,9,6,10,8,6,6,0,1,0,0,1,1,2,2
-0.743655353,0.961461659,-0.643021258,0.886099049,0.177428355,0.260226294,0.457249602,0.057211654,-2.021279556,-0.964699518,5,5,6,6,6,9,9,0,0,1,1,1,1,4,4
0.002420321,-0.631033945,0.121682753,1.76280931,-0.83336406,-0.182007978,-1.4480207,-1.028957162,0.333622282,1.011678795,10,10,8,7,4,8,8,0,0,1,0,1,1,5,5
-0.756224838,1.009304396,0.121682753,-0.68838532,0.49176188,-1.721310144,0.182949117,0.143307399,0.188222409,-0.640593278,8,7,5,7,6,6,6,0,0,0,1,1,1,4,5
-1.172749366,0.255897845,0.975433204,-0.652182966,-0.846948929,-0.776522775,-0.395947164,0.115278464,-0.487122019,-0.175887184,9,8,9,3,6,7,7,0,1,1,1,1,1,4,5
